0.5686881,0.57664716,0.5764407,0.58867615,0.58731174,0.5838654,0.5859943,0.5925585,0.59252846,0.59729123,0.5994543,0.6023601,0.60556614,0.60808796,0.6099655,0.61508,0.6184375,0.6204403,0.6238699,0.6242645,0.6279705,0.6290344,0.6316838,0.63601476,0.63646215,0.63994616,0.6434536,0.64569163,0.6477643,0.6502069,0.65428114,0.6547912,0.65798813,0.65973485,0.6620978,0.6658971,0.6679062,0.67008775,0.6703349,0.67266846,0.6748843,0.6766806,0.6777605,0.679899,0.68132716,0.6832861,0.68599355,0.68855256,0.68846434,0.6915802,0.69347274,0.69354177,0.69485724,0.6968686,0.6982859,0.70068675,0.70278883,0.703961,0.7055038,0.70701534,0.70873785,0.7106814,0.71254593,0.71435255,0.7161874,0.7176285,0.71845734,0.72023135,0.7219255,0.723459,0.72522336,0.7263814,0.72701037,0.72775906,0.72924966,0.7309965,0.73205954,0.7330651,0.7336782,0.73505896,0.7362805,0.7373805,0.73798424,0.7384287,0.7405731,0.740515,0.7413607,0.741497,0.74305475,0.7445426,0.7435079,0.7452215,0.74542964,0.74632597,0.7477544,0.74784905,0.74872977,0.7496922,0.7504486,0.7510605,0.7505845,0.7520599,0.75229585,0.75227016,0.75249326,0.75252,0.75276095,0.75246614,0.7532614,0.75314444,0.7534717,0.753639,0.75379676,0.7537177,0.7542371,0.75423414,0.7547145,0.7547036,0.75444245,0.7545048,0.75371444,0.7547662,0.75462383,0.7551543,0.75470656,0.7536602,0.75161606,0.74975604,0.747122,0.7428649,0.73124003,0.7228699,0.71602476,0.7128215,0.7115604,0.7102403,0.7061856,0.69790125,0.6951231,0.7027534,0.7261645,0.73955685,0.74640685,0.7503416,0.7525609,0.753446,0.75494874,0.7554986,0.75528777,0.7557834,0.75603527,0.7562391,0.7558482,0.75664663,0.75615156,0.7563796,0.7567031,0.7565884,0.75673264,0.75675505,0.75667965,0.7571353,0.7573677,0.7570074,0.7575292,0.7577536,0.75782293,0.7574822,0.7582404,0.75900316,0.75826967,0.75854367,0.75929934,0.7589487,0.7590478,0.75942534,0.7591484,0.7591259,0.7593027,0.7602648,0.76056165,0.760599,0.7606079,0.76104784,0.7612582,0.761895,0.76256347,0.7623472,0.76179713,0.7621854,0.7638529,0.76361245,0.7630601,0.765194,0.76579136,0.7660638,0.7659389,0.7663721,0.7673189,0.7675271,0.76812655,0.7683838,0.7682493,0.76761514,0.7686697,0.77006555,0.77043694,0.77022094,0.77105963,0.7710976,0.7714784,0.77148616,0.77340496,0.7748617,0.77337426,0.77378273,0.7750546,0.77422154,0.7727747,0.77432853,0.77186686,0.76808125,0.7752163,0.774698,0.77320665,0.77898437,0.78400296,0.7761788,1
0.5672634,0.5755495,0.5820473,0.5824982,0.5774226,0.58466244,0.5817189,0.58511823,0.58882624,0.59028196,0.5943187,0.5953611,0.59864306,0.60359377,0.60470915,0.6067386,0.6078305,0.6136186,0.615147,0.61532617,0.6175257,0.6202787,0.62211716,0.6236283,0.6248372,0.6286125,0.63115185,0.6333947,0.6360419,0.6376229,0.64021224,0.64195037,0.64515346,0.64733374,0.6502123,0.65268725,0.6544791,0.65678555,0.6577136,0.65899485,0.6625262,0.6638414,0.6654597,0.6671457,0.6686376,0.67139053,0.67431086,0.6747795,0.6771137,0.6785937,0.68140084,0.6832239,0.6848794,0.68592423,0.6882072,0.69058865,0.69210374,0.69430417,0.6969432,0.69781876,0.7004874,0.70201963,0.70405054,0.7059834,0.70824295,0.7096507,0.71114284,0.71249694,0.7133184,0.71509343,0.71623105,0.71952283,0.7200984,0.72183174,0.7223988,0.72443765,0.7242161,0.72610295,0.7259135,0.7284037,0.72877085,0.72940266,0.7307102,0.7316317,0.73255146,0.73302376,0.73340195,0.7338034,0.734851,0.73542887,0.73596483,0.73668206,0.73685026,0.7380308,0.73926175,0.73957676,0.7407097,0.7410772,0.7413836,0.7421761,0.7424275,0.7423468,0.74250126,0.7431055,0.74318165,0.7431816,0.7432146,0.7431912,0.7439717,0.74394417,0.7440418,0.7439929,0.7436768,0.7445424,0.7441725,0.7445756,0.74547726,0.7454772,0.7450769,0.74486506,0.7445532,0.7450711,0.74553305,0.74554646,0.7454181,0.7441413,0.7425276,0.7404871,0.73791134,0.7326805,0.72210896,0.71312565,0.7069847,0.70353144,0.702022,0.7010846,0.69727296,0.68956983,0.68553084,0.6945269,0.71756244,0.73031104,0.7372181,0.7407233,0.7434232,0.74455404,0.745346,0.7457965,0.7461999,0.7461624,0.7467527,0.7467871,0.746776,0.7473352,0.7475823,0.74715143,0.7472747,0.74700284,0.74822086,0.7477094,0.74742967,0.7477418,0.74843884,0.747924,0.7483697,0.7487679,0.74870133,0.7483324,0.74856204,0.74866074,0.7496166,0.7488224,0.74922854,0.74914795,0.7491368,0.7498855,0.7488786,0.74957824,0.74989206,0.7502962,0.7504259,0.75011176,0.7512261,0.7506981,0.75164926,0.7519428,0.7517075,0.7517758,0.75192773,0.7520496,0.7530428,0.7528424,0.75264275,0.75330347,0.7530418,0.7528764,0.7543285,0.75357044,0.753514,0.7546279,0.75489664,0.7553746,0.75440884,0.7563523,0.75508255,0.75527877,0.7553237,0.7558976,0.7556163,0.75551766,0.7560284,0.75771433,0.7577193,0.7585873,0.7576654,0.75819206,0.75667274,0.76101357,0.759253,0.7568547,0.7614896,0.7547715,0.75664,0.7494675,0.7603145,0.7584022,0.7758442,0.76247424,1
0.5850075,0.5876114,0.5913955,0.5943188,0.59102136,0.5901723,0.59647256,0.59787756,0.5978123,0.59922683,0.60335225,0.60716164,0.6097191,0.6122077,0.6151,0.61947674,0.62192255,0.62534,0.6273232,0.62967104,0.63152957,0.6341546,0.6355058,0.63741666,0.6407165,0.6423659,0.64530426,0.6484007,0.6503075,0.65272766,0.6555903,0.6576271,0.65929115,0.6630378,0.6657988,0.6678035,0.6696176,0.6713485,0.6732767,0.6755618,0.6768155,0.67972594,0.6812966,0.6819498,0.6849989,0.68681836,0.6901945,0.6909406,0.692881,0.6952977,0.6960654,0.6976437,0.698582,0.70104027,0.70283824,0.7055015,0.7077372,0.7101284,0.7118005,0.7133711,0.7152063,0.716687,0.71864384,0.7202101,0.7218987,0.72361815,0.72536826,0.7266538,0.72825766,0.72886527,0.73044914,0.73048735,0.73220634,0.73390055,0.7350332,0.73701274,0.7379792,0.73879784,0.7394559,0.74079835,0.7422452,0.74244887,0.744432,0.7453872,0.746014,0.746114,0.7477842,0.7477613,0.748564,0.7487571,0.74952906,0.7514197,0.7519831,0.7526001,0.7533688,0.7540895,0.7551962,0.75539094,0.75650674,0.7571935,0.7568663,0.75649846,0.75758356,0.75740945,0.7577425,0.75778747,0.7582351,0.75811553,0.7582579,0.7587541,0.75938296,0.75925076,0.75932443,0.75922215,0.7596769,0.76009953,0.7599172,0.7601466,0.76037675,0.7599687,0.7594033,0.75950515,0.76031446,0.7604335,0.7599133,0.75908035,0.7569941,0.7549688,0.7521894,0.746544,0.7366099,0.7274745,0.7211814,0.7181935,0.71602017,0.715635,0.71134824,0.70406413,0.7003873,0.70872444,0.73168147,0.7450163,0.75147843,0.7552993,0.7574101,0.7585326,0.75995505,0.7604086,0.76100385,0.7606798,0.7614582,0.76191866,0.7613943,0.7618088,0.76173836,0.7619579,0.76218456,0.7627237,0.7626591,0.762335,0.76285446,0.7623645,0.76287216,0.7628561,0.7631174,0.76324683,0.76355094,0.7633654,0.7635872,0.7636171,0.7631619,0.76364243,0.76420176,0.7643883,0.7646861,0.7645684,0.76412886,0.7642278,0.764214,0.7653181,0.76461905,0.7658097,0.76567245,0.76561844,0.7655612,0.7669486,0.7657535,0.76668054,0.766122,0.7673954,0.7668178,0.7677081,0.7682666,0.76804227,0.7680225,0.7686413,0.7688864,0.76751274,0.76840717,0.7684547,0.7684888,0.7691688,0.7692527,0.7678424,0.76975745,0.7689641,0.76956713,0.76968694,0.76908475,0.77000165,0.7702291,0.7701952,0.77110505,0.7708229,0.7709559,0.7748138,0.7728381,0.7713601,0.7749366,0.7720227,0.7752564,0.775954,0.7705085,0.77013797,0.7757885,0.78428775,0.784841,0.7905127,1
0.56260073,0.5693335,0.57563645,0.57987493,0.57748073,0.5792392,0.5794703,0.5840739,0.5836756,0.5875078,0.5897776,0.5931911,0.59516424,0.5966878,0.60156786,0.60441786,0.604707,0.61052066,0.6140898,0.6150089,0.61694646,0.61802304,0.62082386,0.622013,0.62406296,0.6276985,0.6295799,0.6316258,0.63557005,0.63813925,0.63922983,0.6420032,0.6445781,0.6470266,0.64911026,0.65195507,0.65323406,0.6566457,0.65854645,0.6599702,0.6620645,0.6638697,0.6657661,0.6667257,0.66889966,0.67150646,0.67447406,0.675559,0.6771326,0.6788645,0.6803919,0.6818153,0.6840716,0.6863898,0.68782264,0.69049263,0.69313973,0.6943583,0.6958505,0.69839716,0.7004587,0.70242,0.70296687,0.70556736,0.708023,0.70968246,0.70997417,0.71142894,0.71337223,0.7152164,0.71730053,0.7178861,0.71990305,0.7211698,0.7221111,0.7239201,0.72409254,0.72534835,0.72533894,0.7267458,0.727803,0.7287897,0.7299228,0.73130524,0.731806,0.7325739,0.7337007,0.73361707,0.7336928,0.73556715,0.7352792,0.7356966,0.73644257,0.7375465,0.73863137,0.73947525,0.73931974,0.7417975,0.7421005,0.7423607,0.74177116,0.74254644,0.7427761,0.7429496,0.74308485,0.7434137,0.7427866,0.7437255,0.74330235,0.74371535,0.7443226,0.7442153,0.7443076,0.7436607,0.7443365,0.7451362,0.74458754,0.7453508,0.7454146,0.7451143,0.74524766,0.7452643,0.74598837,0.74553114,0.7457926,0.744181,0.7421759,0.7405491,0.73799074,0.73279995,0.7213649,0.7133891,0.7067814,0.70416963,0.7025925,0.7019677,0.6977895,0.6904916,0.68703395,0.69423896,0.71716195,0.73027134,0.73765075,0.7406466,0.7429874,0.74452937,0.7451157,0.7454604,0.7461999,0.74631226,0.74709016,0.7469376,0.7472855,0.7469128,0.7473648,0.747543,0.7475569,0.74793726,0.7480751,0.74791586,0.74800324,0.74789566,0.7474733,0.7486959,0.7484735,0.74864286,0.74850726,0.74847704,0.7481298,0.74895644,0.7489975,0.7490259,0.74909014,0.74959224,0.7498045,0.7497558,0.75024176,0.7503571,0.74999005,0.7506142,0.7508236,0.75139755,0.75131404,0.75197107,0.751749,0.7528831,0.75249654,0.7530668,0.7524664,0.75291395,0.7533664,0.7538999,0.7537261,0.7546289,0.7544365,0.7540655,0.75408864,0.7546309,0.7549135,0.7544622,0.7555477,0.7552914,0.7557299,0.75470656,0.7559904,0.75642353,0.75595653,0.75661373,0.7565354,0.75611156,0.75839126,0.7560821,0.7573567,0.75626075,0.75978297,0.7617782,0.7616031,0.76301324,0.766036,0.7632269,0.7671302,0.76695067,0.7623427,0.7666214,0.76566374,0.77073467,0.7701011,0.7594701,2
0.55765027,0.56491715,0.56662625,0.5660521,0.5692189,0.56750906,0.5689002,0.5720541,0.5699793,0.57391644,0.5768071,0.5793941,0.58009076,0.5838759,0.58636093,0.58713984,0.5906511,0.5943604,0.59581554,0.59827965,0.5973083,0.5992549,0.6023837,0.60401344,0.606088,0.60891926,0.6107763,0.61404467,0.6152396,0.61788785,0.6196679,0.6221878,0.62428224,0.62577283,0.62872535,0.63114727,0.63323665,0.6336745,0.6352892,0.63787395,0.6392114,0.6405904,0.6422513,0.64479923,0.646347,0.6485954,0.65121275,0.653318,0.6557171,0.657174,0.65970904,0.6609389,0.6624165,0.6638593,0.665282,0.6687258,0.67044497,0.67261237,0.6740718,0.67659813,0.6773019,0.6792812,0.68136567,0.6829026,0.68447787,0.6863108,0.68769443,0.6892665,0.6909499,0.69217116,0.69270813,0.6949014,0.6965721,0.6971284,0.6992743,0.70021296,0.70037603,0.7016667,0.7025398,0.70363814,0.7050225,0.7057051,0.70624524,0.70716673,0.7075353,0.7082958,0.70923525,0.70949775,0.70987666,0.71078974,0.711401,0.71195817,0.7120524,0.7127984,0.7142887,0.7135565,0.7143487,0.7159873,0.71670127,0.71679795,0.7168809,0.71662325,0.7168326,0.7168971,0.7182902,0.7174887,0.7179626,0.7178747,0.7174595,0.71836615,0.7185358,0.71878433,0.7183914,0.71806383,0.7181865,0.71853215,0.71918666,0.7185451,0.71861553,0.7189107,0.71917075,0.7186888,0.71928877,0.71900237,0.7194112,0.7179727,0.716283,0.7150892,0.71147037,0.706292,0.69672674,0.6882845,0.68284255,0.67936695,0.67797303,0.67728657,0.6735258,0.6657585,0.66260713,0.6711163,0.6925326,0.7053285,0.7106211,0.71459985,0.7168489,0.71735877,0.71870786,0.7197743,0.71922576,0.7201669,0.7202494,0.7199485,0.7197752,0.7201499,0.72046095,0.7203241,0.720923,0.7214666,0.72103834,0.7213315,0.7212989,0.7207762,0.7210135,0.7208364,0.7215361,0.72116935,0.72088474,0.72174627,0.72163695,0.7216335,0.72210884,0.7220585,0.7225514,0.7219232,0.72227925,0.72223306,0.7220373,0.72297734,0.72172654,0.722911,0.7231235,0.7235315,0.72348887,0.72390145,0.7230237,0.72377306,0.7240709,0.7241359,0.7233831,0.72356766,0.72465545,0.72470236,0.7237952,0.7249734,0.72478163,0.7245108,0.7244816,0.7242859,0.72491956,0.72461957,0.7252496,0.7247711,0.7248305,0.72553486,0.72528857,0.7249997,0.7243894,0.7246856,0.72436076,0.72595245,0.72575307,0.7255308,0.7260622,0.7261538,0.72804826,0.73019785,0.7284154,0.73532677,0.7356803,0.7348209,0.7360247,0.7371142,0.7372872,0.7353584,0.73262346,0.7371046,0.7461671,0.75557905,2
0.5736674,0.57442623,0.5817209,0.5834618,0.582527,0.5792132,0.5822925,0.5812522,0.5887278,0.58916384,0.590489,0.592853,0.5946629,0.59922296,0.6002351,0.60122293,0.603467,0.60835797,0.6082403,0.61077213,0.611467,0.6137217,0.6142267,0.6151076,0.6177649,0.61979985,0.6218623,0.624843,0.62683785,0.6288175,0.63101935,0.633697,0.6364036,0.638793,0.6400798,0.6440951,0.64555407,0.64785993,0.64967185,0.6510096,0.6527648,0.65402174,0.65750825,0.658008,0.6614592,0.66234815,0.6654714,0.66770756,0.6677968,0.67126936,0.6711826,0.67398053,0.67661965,0.67753464,0.6799798,0.6825504,0.68400186,0.685132,0.68762136,0.6907111,0.6917143,0.6922377,0.6945214,0.6970818,0.6987036,0.7004203,0.70202917,0.70281845,0.7048873,0.7067586,0.70759386,0.70907104,0.7101051,0.7111907,0.71191454,0.7134653,0.7144223,0.71465445,0.71491617,0.7168132,0.7179143,0.718401,0.7192113,0.720264,0.7205952,0.7219205,0.72168994,0.7217313,0.7221073,0.7237402,0.7237178,0.72378975,0.72435015,0.7255452,0.7254329,0.726554,0.7274098,0.72846454,0.7289785,0.7284933,0.72890604,0.72976714,0.729403,0.7292987,0.7293722,0.7293361,0.7300864,0.73000526,0.73006713,0.7305422,0.7300892,0.73010427,0.73001623,0.7300958,0.7298263,0.7306611,0.7309917,0.73082167,0.73104435,0.73075855,0.73050153,0.7308912,0.7315016,0.73108625,0.730933,0.7299424,0.72833073,0.7260945,0.723753,0.71940094,0.70901936,0.7000982,0.69456923,0.69085664,0.690241,0.6895041,0.68531126,0.6785057,0.67502016,0.68281955,0.7040763,0.7166632,0.72250175,0.7258378,0.72795206,0.7286762,0.7301173,0.7304367,0.7302835,0.7314622,0.7309879,0.73142904,0.7313672,0.7316637,0.7323666,0.73167366,0.7322637,0.7320811,0.73225296,0.7324858,0.73229384,0.7324393,0.73192406,0.73262835,0.7324477,0.7324545,0.73240894,0.73262256,0.73267686,0.7331858,0.73374766,0.7329558,0.73392093,0.7328997,0.7336113,0.73275286,0.732519,0.73306334,0.73335284,0.73364866,0.733063,0.7332147,0.73300076,0.73377454,0.73325646,0.7329528,0.73263085,0.7334144,0.7336058,0.73376703,0.73410445,0.7331823,0.733714,0.7338248,0.73373896,0.7345587,0.734173,0.73296803,0.7344028,0.73399657,0.73381287,0.73384506,0.732885,0.7337362,0.73429143,0.7336434,0.734014,0.7331839,0.73192024,0.7351698,0.73500407,0.73494774,0.7355256,0.736773,0.7376768,0.73844147,0.74297017,0.7467063,0.74658483,0.74795574,0.74872243,0.7502595,0.749457,0.746194,0.7533454,0.75593996,0.75787526,0.7618162,2
0.42194337,0.41774946,0.4233495,0.42133495,0.4237009,0.41997245,0.4201473,0.4198181,0.42165458,0.42610466,0.4304188,0.43025005,0.43261018,0.43363598,0.4330331,0.4373267,0.43942735,0.44168383,0.44282418,0.44394735,0.44362223,0.4453753,0.44454175,0.44666165,0.44718036,0.44850835,0.45057237,0.45168293,0.4533712,0.45454502,0.45623252,0.4565388,0.45914322,0.46033117,0.4614873,0.46334022,0.4640364,0.465535,0.46581638,0.46685565,0.46910346,0.46886432,0.469967,0.4714881,0.47141775,0.47332957,0.47520354,0.47583392,0.47714296,0.47900996,0.4800245,0.47996572,0.481007,0.48182765,0.48416698,0.48496827,0.48718035,0.48705435,0.48875126,0.48975673,0.4894405,0.4916697,0.49199754,0.49405625,0.49452576,0.4963195,0.49867582,0.49804136,0.50002277,0.50045186,0.50063217,0.5021565,0.5022153,0.5045319,0.50553375,0.506554,0.5074119,0.5072991,0.50754595,0.5092108,0.51094157,0.51075774,0.51192,0.5131555,0.5146553,0.51462233,0.51463836,0.5167044,0.5169205,0.5170436,0.51785153,0.5186912,0.5184706,0.519826,0.5207539,0.5212227,0.52167743,0.52320826,0.5229936,0.5230542,0.5245992,0.5246382,0.5248496,0.52495104,0.52539754,0.52584696,0.52631605,0.52669036,0.5267769,0.5271647,0.52678263,0.5269918,0.527236,0.52766675,0.5279501,0.52783227,0.52797693,0.52869546,0.5286709,0.5290786,0.5288586,0.52930903,0.5298319,0.5294935,0.52910495,0.5287884,0.5275535,0.5259013,0.52316856,0.519533,0.5137132,0.50921196,0.50520474,0.50431716,0.50350225,0.5038232,0.5005009,0.49436122,0.49141756,0.4964025,0.5107324,0.5187865,0.5225366,0.5241286,0.525201,0.52665466,0.52666694,0.52738863,0.5284357,0.52764297,0.5283545,0.5291895,0.52880263,0.529369,0.5289981,0.5296703,0.52991664,0.53019017,0.5303644,0.53066725,0.53034604,0.53042257,0.5308686,0.5308704,0.53113407,0.5313647,0.53222257,0.5323739,0.53201205,0.53243804,0.53305507,0.53353506,0.53308356,0.53402317,0.5343951,0.5332934,0.5345044,0.53403205,0.5345068,0.53511906,0.53584045,0.53555125,0.5353139,0.53575385,0.5357139,0.5363234,0.5360672,0.5358951,0.53626037,0.5370301,0.5379819,0.5366159,0.5380395,0.5368244,0.5384666,0.53824776,0.5388637,0.5385016,0.5375093,0.5395807,0.5390881,0.54022723,0.53947157,0.5396472,0.5402991,0.53958476,0.5395902,0.5395004,0.54108894,0.54148316,0.5429229,0.5440909,0.54576254,0.5488672,0.55188996,0.5613989,0.57041675,0.579687,0.5937443,0.5998777,0.6059621,0.6091555,0.6112453,0.6078336,0.6114477,0.6102658,0.6120039,0.61040854,2
0.41861904,0.42097872,0.43019164,0.4262281,0.4265582,0.41881156,0.4193213,0.4239696,0.4240126,0.4265213,0.42931762,0.43217796,0.43276146,0.43424508,0.43723586,0.43746987,0.43804997,0.44095835,0.4419559,0.44132257,0.44448644,0.44334462,0.4456611,0.44664198,0.44833764,0.4492172,0.45057753,0.45179665,0.4523107,0.45436636,0.45666808,0.45654118,0.4575502,0.4585569,0.46104318,0.46216124,0.46191707,0.46453524,0.46541977,0.46546632,0.46583873,0.4682299,0.46908298,0.46912575,0.47097617,0.47155282,0.47227755,0.4738498,0.47450054,0.47577038,0.4773309,0.4772747,0.4783135,0.4802873,0.4819426,0.4831256,0.4847948,0.48598137,0.48667324,0.48704937,0.48925963,0.49014914,0.49094865,0.49295244,0.49431866,0.49546322,0.49579206,0.4967982,0.4969488,0.49823856,0.49954033,0.49989846,0.50191236,0.50215155,0.5033953,0.5042568,0.5045471,0.50521183,0.5055033,0.50621384,0.5078588,0.5068492,0.5086273,0.50914574,0.5099735,0.5111574,0.5113441,0.51192206,0.5124603,0.5131908,0.5138332,0.51421905,0.5142828,0.5149237,0.51663154,0.5174919,0.5173733,0.5187028,0.5185947,0.51923525,0.51969886,0.52018577,0.520891,0.52056783,0.52150726,0.5213225,0.52211404,0.52188575,0.5224197,0.5225067,0.52287453,0.52314,0.52324504,0.52366203,0.52324134,0.5238438,0.52401704,0.5239464,0.52421135,0.5245713,0.52506185,0.5254724,0.52555305,0.5253259,0.525105,0.52413654,0.523363,0.521782,0.5199794,0.5166831,0.510308,0.5057478,0.5025034,0.50155866,0.50108427,0.50104135,0.4974817,0.49196973,0.48790038,0.4932369,0.50718665,0.5147648,0.5178415,0.5206085,0.5215333,0.5220011,0.5232275,0.5238642,0.5236785,0.5240222,0.5240652,0.52369916,0.52451086,0.5250058,0.52499515,0.5249898,0.52578866,0.52663416,0.5260257,0.52649117,0.5261494,0.5263159,0.52688336,0.5268927,0.5268446,0.52724546,0.5271063,0.5274419,0.52822113,0.5281774,0.52822864,0.52874917,0.52871305,0.52834487,0.52914226,0.5293193,0.52922475,0.53055656,0.5306054,0.53075904,0.53103375,0.53172165,0.5314082,0.53259015,0.53215975,0.5320719,0.532148,0.533739,0.53342074,0.53313357,0.5334617,0.5339755,0.5342319,0.53535527,0.53546256,0.5351575,0.53524274,0.53491235,0.53673714,0.53734964,0.5368611,0.5366325,0.5384681,0.5382206,0.53831476,0.53869146,0.53777564,0.53747845,0.53975004,0.5374865,0.54059404,0.5415793,0.5428107,0.54395694,0.55098766,0.5589783,0.5667473,0.57746637,0.5874797,0.5953914,0.5994264,0.60300934,0.6059672,0.6069759,0.6037191,0.60437316,0.60598963,0.5964752,2
0.41073278,0.4145202,0.4201324,0.4144503,0.42033997,0.41780663,0.41847232,0.41639313,0.418862,0.4201713,0.4237776,0.42558557,0.42653415,0.43020767,0.43157846,0.43336323,0.43435523,0.43475556,0.43801203,0.43839014,0.4388056,0.44027308,0.44017458,0.4424055,0.4428713,0.44442844,0.44678324,0.4460399,0.449092,0.45092788,0.45212606,0.45324463,0.45429277,0.4567448,0.45613438,0.4590851,0.4593687,0.46006078,0.4613021,0.46180114,0.46228808,0.46426347,0.4648892,0.46547726,0.46658653,0.46745276,0.46925694,0.46965718,0.46982437,0.4726886,0.47256315,0.47400436,0.47439083,0.47555515,0.4761192,0.47723407,0.4792557,0.4797734,0.4813506,0.48259568,0.48335576,0.4831064,0.48446417,0.4855621,0.4878794,0.48913655,0.4889568,0.49132898,0.49173033,0.49231175,0.49485645,0.49307403,0.49520963,0.49725726,0.4966261,0.4974517,0.49893737,0.4991919,0.5001279,0.50087017,0.5024423,0.50221694,0.50350195,0.5033716,0.5047023,0.50457424,0.5058986,0.50582916,0.5063336,0.5086082,0.5080057,0.50840056,0.5095901,0.5098198,0.51080096,0.5112559,0.51160705,0.51289785,0.51313275,0.51356363,0.51447034,0.51489884,0.5147842,0.51514673,0.515481,0.5160284,0.5154989,0.51649165,0.5166427,0.5171987,0.5169451,0.5175321,0.51790035,0.51729625,0.5180355,0.51822704,0.5184587,0.5185476,0.51908654,0.5185215,0.5188838,0.5194856,0.51998615,0.5203751,0.51995575,0.51851535,0.5178719,0.51661175,0.5148287,0.5114033,0.505342,0.50057757,0.49767312,0.49624312,0.49611342,0.49577376,0.49286813,0.48736355,0.48446086,0.48845434,0.50226706,0.50985664,0.5124742,0.5157343,0.51654845,0.5166404,0.51847345,0.5182243,0.51849467,0.5191574,0.5195417,0.51945025,0.51945347,0.51901543,0.52014583,0.5204617,0.5207565,0.5203396,0.5203427,0.5212087,0.52081996,0.52123326,0.52166367,0.52166045,0.5223109,0.52217007,0.52245367,0.52329415,0.52309877,0.52300996,0.5231744,0.52366734,0.5233736,0.52412665,0.52519464,0.524378,0.5246243,0.5243567,0.52550143,0.5254954,0.5260034,0.5262285,0.5263349,0.5257504,0.52672875,0.5274719,0.52652323,0.52763516,0.5269101,0.5270314,0.5285188,0.5281401,0.53014237,0.5296781,0.52975667,0.5309946,0.5299242,0.5307504,0.5307022,0.5318486,0.53199935,0.5319616,0.5317881,0.5331902,0.53230256,0.53315836,0.5346264,0.53316295,0.53433406,0.5360033,0.5373995,0.5374179,0.5396391,0.5416227,0.546529,0.5563604,0.56521547,0.5745773,0.5872774,0.5946916,0.6015644,0.6127424,0.5970613,0.6026874,0.61585194,0.6035103,0.5968696,0.5903811,2
0.382325,0.3797769,0.38392857,0.38404214,0.37963098,0.38096145,0.37784424,0.3795423,0.38283092,0.3855838,0.383687,0.38529575,0.38790405,0.38876772,0.389834,0.3931408,0.39184773,0.39349878,0.39467946,0.3963106,0.39591748,0.39682767,0.39674637,0.39742494,0.39859867,0.39906996,0.4007537,0.40180284,0.40269914,0.4040131,0.40560964,0.4062769,0.40806365,0.40864512,0.40954646,0.41132203,0.41089422,0.4128995,0.41335523,0.4150335,0.4144187,0.4163892,0.4162777,0.41769502,0.41790614,0.4199154,0.4211495,0.42114076,0.42167312,0.423815,0.42426625,0.4251806,0.42644098,0.42827296,0.42819643,0.43034422,0.43065354,0.43057635,0.43332595,0.43385425,0.43494254,0.4358464,0.43645817,0.43768647,0.43916214,0.4390593,0.44120875,0.440761,0.44184107,0.4431267,0.44402775,0.44415691,0.44505388,0.44601828,0.44588435,0.4476517,0.4471605,0.447652,0.44848877,0.4488404,0.4497299,0.45046654,0.45101967,0.45275882,0.45151865,0.45256665,0.45313936,0.4536076,0.45393977,0.4545431,0.45462638,0.4553108,0.4557572,0.45676723,0.4566963,0.45782405,0.4585798,0.4592226,0.45984757,0.46057406,0.45979235,0.46015248,0.46117568,0.46170563,0.46235237,0.46195483,0.462179,0.4623345,0.46213973,0.4627744,0.46282348,0.46291608,0.46302915,0.46344462,0.4638947,0.46360618,0.4642994,0.4643446,0.46486995,0.4645312,0.46451345,0.464896,0.46555132,0.46532184,0.4654569,0.46449563,0.4635391,0.4616915,0.4611033,0.45826402,0.45339134,0.449329,0.44621947,0.4454056,0.44484228,0.4444315,0.44234517,0.43758997,0.4341436,0.43869266,0.45015836,0.45581105,0.45883122,0.46046567,0.46107394,0.46238005,0.46265835,0.4628997,0.4635601,0.463,0.46412602,0.46442395,0.46409383,0.4637221,0.46408215,0.46449968,0.46493742,0.46487537,0.46485686,0.46452874,0.46491098,0.4651459,0.46548444,0.46583238,0.46560606,0.46571073,0.4662147,0.46584448,0.46681014,0.46694332,0.46726137,0.46755162,0.46698955,0.4685138,0.46745417,0.46801475,0.46869895,0.46815732,0.47017193,0.4688068,0.46968657,0.46874794,0.46949568,0.46940055,0.46951762,0.46965382,0.47017798,0.47061926,0.47043177,0.4706994,0.4708765,0.47122917,0.47219482,0.47155944,0.47150886,0.47148213,0.47197628,0.47158748,0.47287875,0.4716044,0.473245,0.47282618,0.473328,0.4725357,0.4733555,0.47313508,0.47350758,0.4733536,0.47388056,0.47470057,0.47574544,0.47566098,0.47752985,0.48124358,0.48592505,0.49159503,0.4985002,0.50827223,0.5175073,0.52436167,0.5289675,0.5300883,0.5307036,0.5345293,0.53502303,0.5251594,0.53542024,0.51668,2
